Filepath,Class
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_2149.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_32303.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_3230.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH001.2020-08-08.160.W1+V1_7814.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB005.2020-04-03.200.W2+V1_1899.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_17069.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB004.2020-04-03.170.W2+V1_1782.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH690.2019-08-07.200.W4+V1_93.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH001.2020-08-08.160.W1+V1_9459.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB004.2020-04-03.170.W2+V1_2014.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_17012.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_3237.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-04-21.050.A2+T1_22125.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_299.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH001.2020-08-08.160.W1+V1_9486.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH001.2020-08-08.160.W1+V1_8566.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/CTO002.2020-08-25.050.A1+t1_15459.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB004.2020-04-03.170.W2+V1_2524.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB004.2020-04-03.170.W1+V1_844.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH004.2020-08-08.180.W1+V1_10152.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SJH001.2020-08-08.160.W1+V1_228.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Pseudo-Paracalanus spp/SKB004.2020-04-03.170.W1+V1_1762.jpg,Pseudo-Paracalanus spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_18645.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_15630.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17504.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_914.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_19463.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7642.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16026.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_5323.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-21.050.A2+T1_7121.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1994.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_568.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9407.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_22148.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_725.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_24151.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6037.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_21608.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9589.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_2275.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_757.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16066.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_8639.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16864.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_1589.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_13100.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10408.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_12973.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_1697.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10067.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_8146.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_14832.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_11945.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_5803.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7483.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1219.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-09-18.050.A2+T1_2831.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_12239.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16823.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_14690.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16203.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_11426.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_598.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_12242.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1805.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_11553.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1638.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16045.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6061.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17721.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_3111.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_14987.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_18628.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1306.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17967.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9797.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7363.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_5319.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_10447.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_584.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1820.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_3266.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6457.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9711.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_2660.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17771.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_12980.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_7108.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7306.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10662.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6239.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7636.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_2168.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6245.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_728.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1878.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6473.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16112.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_20926.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_15000.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1436.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16313.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_6648.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-09-18.050.A2+T1_751.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6448.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_5712.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9597.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_22319.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_15047.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_3704.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_18810.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_18546.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10670.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1130.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_64.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-09-18.050.A2+T1_8478.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_12247.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17497.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_2086.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_7810.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_1302.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_5696.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_22948.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-21.050.A2+T1_1971.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_18506.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_6968.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_9234.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_591.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_8131.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_16870.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_2232.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_17548.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10869.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_8465.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-05-19.080.A1+T1_566.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CAV003.2020-10-12.080.A3+T1_10444.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_8533.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_10073.jpg,Temora spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Copepoda/Calanoida/Calanoida 4-6/Temora spp/CTO002.2020-04-18.050.A1+T1_1458.jpg,Temora spp
