Filepath,Class
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_5224.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_5583.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_671.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_16988.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_3151.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_2123.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1961.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_7324.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_121.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_5424.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_552.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_19862.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_1520.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_148.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_6412.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_8139.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_3680.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_2486.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_877.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_2496.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_4831.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_7587.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_870.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_4995.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_6698.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_3806.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_6818.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_4280.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_8932.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1461.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_5996.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_3385.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_23.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_951.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_942.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_10785.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_41.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_5505.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_3438.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2020-06-08.001.B1+F1_5461.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_2607.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_6251.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_11162.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_7564.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_8569.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_19588.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_770.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_444.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_263.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_1157.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_813.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_6904.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_3091.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_10114.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_8014.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_5524.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2020-06-08.001.B1+F1_18297.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_9391.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_10824.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_1756.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_5662.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+L1_15851.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_5920.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_141.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_7633.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_3834.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_3555.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_6964.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-07-02.001.B1+F1_1724.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_22.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_9814.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_2916.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_1185.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_10254.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_4735.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_954.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_9219.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_1592.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_4176.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_16673.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_12031.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_4490.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-01-10.001.B1+F1_7001.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_4175.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_3971.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_20460.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_8736.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_579.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_6806.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1714.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_5837.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_663.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_14823.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_4826.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1340.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_180.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2020-06-08.001.B1+F1_3208.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_290.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_785.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_319.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_629.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_6047.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_5477.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_3958.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_5417.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_4744.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_670.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_3458.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1106.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_5687.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR002.2020-06-25.009.A1+A1_49.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_1969.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_4990.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_8683.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_16633.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_4222.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_1733.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_7941.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-07-02.001.B1+F1_1082.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_6385.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2020-03-11.001.B1+F1_4624.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_852.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_9837.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-05-10.001.B1+F1_1260.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/CBR001.2021-04-26.003.B1+L1_20.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/BCR001.2020-06-25.009.A1+A1_820.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_4914.jpg,Flagellates spp2
/DATA_init/plankton_datasets/MicroS/Incertae sedis/Flagellata incertae sedis/Flagellates/Flagellates spp2/NBR001.2021-06-28.001.C1+L1_15034.jpg,Flagellates spp2
