Filepath,Class
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4083.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_54.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_38576.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18556.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19544.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21256.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17734.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23855.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_25921.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_5776.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16372.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_5124.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_22145.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24078.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21892.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10123.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_22255.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18608.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_30084.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_8937.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_7966.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_24707.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2464.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB005.2019-06-12.001.A1+A1_341.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB019.2019-07-16.001.A1+A1_4851.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19165.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4293.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17409.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_9810.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23920.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24559.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_57303.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_5982.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_22625.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13780.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2400.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10553.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16186.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10879.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_11934.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10306.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_20449.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24178.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10752.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21074.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_6474.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23892.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_1141.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12594.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_15864.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18596.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13988.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19134.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_15625.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_15686.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_15540.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16048.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_1224.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17835.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13138.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17750.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21159.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB075.2019-11-26.001.A1+A1_1449.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_3200.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19065.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17757.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_20762.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24940.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_3760.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_11255.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_3692.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_25307.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19792.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12912.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23414.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21894.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_3374.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24774.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB077.2019-12-02.001.A1+A1_173.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18178.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_14047.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-20-19.015.T1+F1_530.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_25804.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2361.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-20-19.015.T1+F1_273.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12694.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2425.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_22833.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2573.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_26710.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2618.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13706.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB077.2019-12-02.001.A1+A1_2024.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18635.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_2388.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_1692.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23913.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_28483.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_1982.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17084.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2171.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_11203.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10134.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_7739.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_796.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_27969.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_6269.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_5583.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-20-19.015.T1+F1_715.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_14842.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB051.2019-10-18.001.A1+A1_31783.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16317.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_19080.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4238.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4416.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_27264.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_14333.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_17647.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_25733.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_18537.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_7625.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24602.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_7416.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24431.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4484.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_10898.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_20928.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16886.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19379.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB051.2019-10-18.001.A1+A1_14511.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB068.2019-11-18.001.A1+A1_18359.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_23635.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_16599.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_9469.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19787.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13892.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_3687.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/FVB052.2019-10-22.001.A1+A1_11695.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_19724.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_15743.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12851.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_4702.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_9544.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24938.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_22638.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_21268.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_9927.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_24626.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12344.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_25951.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_966.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12179.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_2362.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_12564.jpg,Lprotists
/DATA_init/plankton_datasets/MicroL/Microplankton/Incertae sedis/Undetermined non-diatom/Lprotists/CBR001.2020-11-10.001.A1+L1_13571.jpg,Lprotists
